amount,sender_balance,receiver_balance,transaction_hour,day_of_week,last_24h_tx_count,device_change_flag,country_change_flag,is_fraud
29.68,1459.19,1839.85,11,4,7,1,0,0
7.21,1329.46,2285.02,2,0,1,0,1,0
158.43,1411.58,1637.11,13,5,5,0,1,1
37.71,609.97,1882.89,16,2,0,1,0,0
13.85,776.12,2805.75,21,0,3,1,0,0
34.72,249.58,897.19,15,6,0,1,0,0
56.91,1497.77,1077.49,20,1,1,1,0,0
3.97,1016.71,2153.11,11,3,1,0,1,1
16.06,1436.5,1833.92,23,2,5,1,0,1
82.24,587.64,535.6,1,5,2,0,0,0
30.78,686.41,1128.44,7,1,1,0,1,1
39.55,714.64,1403.51,11,4,0,0,1,0
28.35,89.58,1258.17,20,2,2,0,1,0
2.24,690.93,534.82,15,0,1,0,1,0
9.06,1617.64,2773.29,7,6,2,0,1,0
29.49,1825.11,2286.96,15,2,0,0,1,1
11.73,1052.98,1444.07,9,1,4,1,1,0
2.56,919.01,2040.18,19,1,2,1,0,0
92.78,164.12,2691.85,14,6,3,0,0,0
198.68,1958.3,408.52,3,0,1,1,1,1
78.79,114.68,751.12,14,5,1,0,0,0
96.13,1986.18,1628.1,3,1,3,1,1,0
13.85,997.39,2397.03,10,2,2,1,0,0
161.73,852.18,108.76,5,6,1,1,1,1
10.97,1860.16,2952.05,3,5,2,1,1,1
151.24,209.78,1364.72,8,0,3,1,1,0
263.14,1430.18,1077.69,8,1,1,1,1,0
62.19,1164.57,878.17,2,6,1,1,1,1
198.55,645.0,523.07,22,1,3,1,1,1
42.15,905.64,2374.72,4,2,2,0,0,0
15.02,1323.03,2866.24,14,1,5,0,0,0
28.72,1485.71,1240.93,8,6,2,0,0,0
45.02,56.45,2857.26,1,2,3,1,0,0
3.79,1878.13,2471.39,2,4,0,0,0,0
48.69,386.1,1443.15,20,6,2,0,0,0
198.64,673.47,2022.08,11,5,1,1,1,0
10.54,544.85,1304.95,15,2,3,0,1,0
78.65,163.91,1676.17,4,3,4,0,0,0
119.24,374.11,174.14,9,1,3,1,1,0
143.85,2116.69,2088.79,14,4,3,1,0,0
161.11,798.39,158.47,13,5,0,0,0,0
36.85,276.3,2451.25,13,0,1,1,1,1
189.29,412.2,2474.84,22,3,1,1,1,1
70.8,1512.53,711.23,12,0,1,0,0,0
8.82,1719.41,970.99,15,6,4,1,1,1
32.4,553.74,1443.93,7,3,2,0,1,1
63.35,114.96,1789.99,7,4,0,1,0,0
14.21,468.16,862.06,16,5,4,1,0,0
51.17,173.64,1777.46,16,4,2,0,0,0
54.92,270.68,893.36,2,4,2,1,0,0
8.88,877.58,166.47,0,3,4,1,1,0
41.63,509.17,7.58,16,2,3,0,0,0
73.84,1110.57,303.45,23,5,2,1,1,0
34.55,549.0,2376.75,15,0,2,1,1,1
0.61,1882.28,2884.29,16,2,1,1,0,0
0.45,1813.28,1280.9,1,2,2,1,1,1
22.08,1160.02,1538.05,13,1,3,0,0,0
130.32,845.62,440.54,6,6,5,1,1,0
12.98,781.46,1653.09,18,0,5,1,1,0
50.31,879.9,433.96,0,3,1,1,1,1
12.56,1470.44,1833.64,16,6,1,1,0,0
19.41,928.17,2799.78,9,1,0,1,1,0
94.21,1809.1,587.1,5,1,2,0,0,0
65.26,1954.01,2293.69,6,6,1,1,1,0
5.01,683.54,70.51,5,4,2,0,0,0
27.99,1153.77,1126.49,4,3,1,0,1,0
1.48,200.64,332.25,1,2,0,0,1,0
32.78,441.71,1057.43,17,5,4,0,1,0
54.3,887.1,520.61,23,2,2,1,0,0
6.31,426.65,1119.91,16,2,1,0,1,0
17.05,1771.41,1252.57,23,4,2,1,0,0
25.36,350.35,901.77,22,2,1,1,1,1
125.99,1042.76,1969.87,6,0,1,0,0,0
249.95,1465.29,2756.56,20,2,2,0,1,0
2.3,1389.11,1201.79,18,2,3,1,1,0
71.57,843.88,577.03,6,0,1,0,1,0
23.24,1762.75,812.17,22,4,2,1,0,1
24.92,1165.88,2562.0,6,1,3,0,0,0
70.18,954.8,1714.92,15,3,1,1,1,1
125.31,269.12,1365.03,11,4,1,1,0,0
150.72,1085.45,448.91,14,2,0,0,0,0
43.03,1686.29,1349.18,14,1,2,0,1,0
22.09,1255.03,835.48,10,3,0,0,1,0
77.45,1743.45,2829.49,1,3,2,0,1,0
14.45,1007.53,2652.21,2,3,0,1,1,1
41.51,287.25,251.71,18,0,2,0,0,0
22.2,59.34,1549.96,19,0,2,1,0,1
53.45,666.86,675.18,14,1,7,1,1,0
13.75,1412.75,1232.33,15,2,2,1,0,1
10.63,1593.25,2630.54,0,6,3,1,0,0
125.2,723.75,1582.54,14,1,3,0,0,0
5.37,1001.72,1002.65,11,2,1,0,1,1
35.26,883.29,623.67,6,4,2,1,1,0
12.48,839.42,2400.97,6,6,1,1,1,1
1.99,472.37,1873.55,10,3,1,0,1,0
1.83,283.21,1404.2,19,3,1,0,1,0
9.63,411.04,652.45,10,0,1,1,0,0
100.78,220.89,1002.74,16,6,5,1,1,1
16.6,420.88,2879.53,2,4,3,1,1,1
150.25,178.56,1560.27,15,5,0,0,0,0
43.57,1301.81,1202.1,4,4,1,0,1,0
28.69,668.28,1564.27,1,2,0,0,0,0
43.39,1989.95,2336.97,22,4,2,1,0,1
36.36,431.86,1020.33,6,6,2,0,1,1
71.1,769.3,536.12,9,6,1,1,0,1
16.6,738.7,1754.81,4,0,3,0,0,0
21.77,48.59,1995.61,14,2,2,1,0,0
112.26,1792.28,2138.15,11,1,2,0,1,0
146.36,220.03,2645.96,9,2,1,1,0,0
111.54,1992.5,1113.52,21,1,1,1,0,0
27.19,1812.42,226.06,16,5,0,1,0,0
75.79,1151.48,2875.05,19,2,4,0,0,0
32.35,1124.11,1305.04,19,3,2,0,0,0
34.41,1345.43,1869.77,10,5,2,1,1,1
11.45,791.68,1998.92,7,1,1,1,0,0
44.72,1342.69,1639.54,14,0,4,1,0,0
10.3,109.39,615.77,1,5,2,1,1,0
20.14,137.69,2265.43,16,5,4,1,0,1
96.56,1016.45,2411.26,22,5,0,1,0,0
11.6,1115.35,1658.93,5,1,3,1,0,1
3.69,1780.45,1465.68,20,1,4,1,1,1
3.58,221.85,341.81,12,2,3,1,1,1
141.33,1788.4,251.85,7,3,6,0,1,1
35.35,463.34,1018.69,10,5,1,1,0,0
26.33,820.56,932.54,14,2,3,1,0,1
83.27,723.31,2860.97,12,2,1,1,1,1
90.34,896.65,2350.87,17,3,2,1,1,1
20.19,329.68,1979.77,17,2,2,0,1,1
59.15,1071.25,1552.94,16,3,0,1,1,1
73.73,1679.0,502.1,21,0,4,1,1,0
53.16,941.81,2935.37,12,3,1,1,0,0
8.22,994.54,1125.12,2,4,3,1,0,0
104.33,1803.38,320.78,20,3,0,1,0,0
38.73,1453.79,1481.4,23,3,3,0,0,0
16.6,1002.6,2621.99,6,6,3,1,0,0
27.69,550.5,2661.87,11,4,2,1,0,0
1.91,1772.91,32.9,3,3,1,1,0,1
6.84,1165.11,2658.89,23,1,0,0,0,0
72.52,522.6,814.45,10,6,2,0,0,0
0.0,545.55,116.92,13,2,2,0,1,0
26.94,1635.17,2543.37,17,2,5,0,0,0
36.96,134.81,2591.6,6,0,4,1,0,0
2.81,1987.07,1788.69,4,0,3,1,0,1
180.74,450.14,1723.3,15,4,0,0,1,1
12.82,1607.0,2439.36,10,1,4,0,1,0
18.13,813.73,2358.93,21,0,0,1,0,0
18.12,1007.63,2670.32,2,2,1,0,0,0
13.1,1775.59,1658.24,15,0,2,1,0,1
0.07,831.76,2902.94,10,0,2,0,0,0
65.35,1144.96,2988.44,9,3,1,0,1,1
170.33,278.44,349.63,22,0,3,0,1,0
12.7,27.37,2548.63,22,4,2,0,0,0
54.39,551.54,1499.47,1,2,1,0,1,0
67.72,1432.08,1162.7,15,4,4,0,1,0
94.33,345.65,1839.22,16,6,6,1,1,0
27.46,263.85,167.9,9,4,6,1,1,0
18.04,845.85,1519.38,17,5,1,1,0,0
19.67,1318.87,2612.67,11,1,3,1,1,1
62.35,1489.37,640.38,7,6,3,0,1,1
84.85,449.97,1279.17,2,6,4,1,0,0
10.02,178.4,2818.44,19,5,1,0,0,0
23.18,1904.57,1285.69,23,5,3,0,0,0
116.11,644.84,1075.1,2,3,2,0,0,0
82.17,1790.33,1321.61,5,4,3,1,1,1
209.52,1937.87,1558.36,1,1,6,0,0,1
70.17,1617.49,1895.97,2,2,1,0,1,0
24.98,370.96,2402.08,16,2,1,0,0,0
44.66,1690.04,1356.31,8,1,1,0,1,0
54.09,1594.9,2452.44,3,6,2,1,0,0
4.09,1201.57,1601.16,21,4,7,0,0,0
39.32,720.35,1015.44,22,4,2,1,1,0
61.78,594.17,1973.85,1,3,2,0,0,0
9.16,261.72,2153.17,23,3,3,1,0,0
75.85,1100.27,1674.15,8,5,1,1,0,1
43.83,1218.5,169.84,13,2,2,1,0,0
152.06,877.14,509.65,10,3,1,1,0,1
2.17,958.13,855.89,1,1,2,1,0,0
15.42,748.81,847.88,20,2,2,1,0,0
46.01,1331.61,2020.26,1,6,2,1,0,0
17.59,1821.1,55.05,4,6,2,0,0,0
62.66,398.86,2267.05,6,4,1,0,0,0
71.15,840.15,796.03,21,2,1,1,1,0
5.41,295.74,930.07,3,0,3,1,1,0
36.06,1289.7,1583.73,13,2,2,1,1,1
35.55,1496.0,647.78,1,3,5,0,1,0
23.04,1887.55,2653.41,22,1,2,0,0,0
135.1,700.06,256.11,11,4,2,0,1,0
87.87,1988.79,1333.15,9,4,2,1,0,0
59.74,195.63,2548.27,0,3,1,1,0,0
62.65,1272.65,1847.53,18,3,2,1,1,1
30.97,154.66,876.99,22,3,1,0,0,0
126.91,1915.52,1262.28,15,0,3,1,1,1
59.31,1123.63,2120.08,14,1,2,1,1,0
65.28,1407.28,2919.78,13,0,1,1,1,1
98.91,1763.74,2679.42,8,3,0,0,1,0
16.02,325.14,1027.3,20,1,2,1,0,0
82.27,169.07,2994.59,22,6,3,1,1,1
10.86,1769.83,10.51,14,6,0,0,1,0
21.18,657.9,82.89,6,3,1,0,0,0
20.44,287.11,2471.52,3,1,0,0,1,0
192.04,1134.28,598.39,20,4,1,0,0,0
97.08,1297.71,182.31,17,0,2,1,1,0
60.39,132.02,711.44,7,5,5,1,1,1
64.92,621.96,1278.3,11,3,1,1,0,0
41.29,116.56,2191.7,14,3,3,0,0,0
146.96,993.43,1873.01,14,2,0,0,0,0
34.28,1825.53,712.86,16,5,3,0,1,1
23.94,1989.42,1509.81,1,4,1,0,1,1
8.9,1286.62,2778.64,11,3,2,1,1,1
77.14,408.8,2445.02,2,0,1,1,0,0
66.3,1878.94,969.57,6,4,3,0,0,0
24.25,1061.58,2946.79,5,3,2,1,1,0
1.28,317.24,2125.86,13,0,2,1,0,0
91.32,1935.56,187.35,22,2,1,0,1,1
0.57,1517.93,105.48,4,2,2,1,1,0
60.82,1526.91,505.22,3,6,2,1,0,0
175.76,1597.03,2183.57,14,0,2,1,0,0
28.78,437.46,551.22,6,4,1,0,1,0
13.39,443.29,1534.46,2,0,1,0,0,0
61.02,1440.72,279.78,12,5,1,0,1,0
84.95,532.2,2762.66,9,0,1,0,0,0
39.53,922.49,1031.88,22,2,3,1,0,0
170.62,1736.8,2724.4,1,2,1,0,0,0
2.65,1572.72,2834.63,11,2,2,1,1,0
35.14,947.13,18.39,23,5,0,1,1,1
63.37,1649.83,1392.41,21,3,2,0,1,0
99.26,1778.12,73.97,11,6,1,0,1,0
9.88,1322.88,2726.08,18,5,3,0,0,0
80.47,545.04,1555.22,18,3,1,0,0,0
40.23,595.51,224.83,20,5,4,1,1,1
25.25,661.78,330.83,2,1,2,1,1,1
7.06,249.5,1150.53,5,3,6,1,1,1
100.23,653.82,2820.7,1,4,6,0,0,1
8.56,435.5,2078.73,23,4,3,0,0,0
18.54,934.64,2602.86,12,6,1,0,0,0
17.13,1834.92,1099.37,8,2,0,0,1,0
102.56,320.48,129.64,12,5,2,1,1,0
55.84,1499.17,2922.95,22,0,2,0,0,0
79.65,1457.34,51.52,13,2,2,1,1,0
14.42,214.97,2842.95,18,6,2,1,1,0
49.02,1894.94,1106.03,10,0,2,1,0,0
42.4,1183.66,30.27,13,5,2,0,1,0
89.44,823.25,2067.47,15,2,0,0,0,0
118.27,1633.78,2941.62,9,2,0,1,1,1
0.61,522.77,2896.88,19,4,3,0,1,0
56.05,1446.13,482.81,15,0,4,0,1,1
2.66,91.69,543.74,1,1,3,0,0,0
39.8,1720.22,1696.62,15,1,1,1,0,0
16.96,918.82,1911.91,13,2,1,1,1,1
18.32,1295.34,2218.25,20,5,2,1,1,1
21.77,472.03,543.15,17,2,0,1,0,0
48.55,1405.93,2877.02,5,6,1,1,1,0
20.33,1567.09,1916.22,6,4,10,0,1,1
65.97,1017.66,2541.14,12,6,3,0,0,0
25.92,1265.2,1620.2,1,0,2,1,1,0
3.54,921.63,1242.83,14,6,1,1,1,1
76.57,1865.81,2931.55,16,2,2,1,1,1
16.83,1017.59,1746.36,12,6,0,1,1,0
28.35,1713.55,2600.62,6,5,2,0,0,0
57.83,1662.52,2859.88,0,1,2,1,0,1
20.21,847.11,2026.06,2,0,5,0,0,0
2.91,470.78,1646.82,19,2,0,1,1,1
23.41,841.51,10.53,17,0,5,0,0,0
144.52,1798.69,120.06,6,4,6,0,1,1
51.32,514.31,602.55,20,6,2,0,1,0
55.66,1109.29,558.03,16,1,3,1,1,0
50.02,1664.15,764.28,11,5,1,1,0,1
11.09,724.51,914.8,15,0,4,1,1,1
27.09,1315.09,1080.2,23,1,3,1,1,1
69.5,568.31,1261.61,9,6,0,0,1,0
5.34,232.81,296.6,22,2,4,1,0,0
16.28,1607.1,127.09,15,5,2,1,1,1
16.17,223.12,2021.83,19,5,3,1,0,0
28.28,578.33,1612.0,17,3,1,1,0,1
196.53,1908.2,1332.43,14,0,3,1,1,0
3.49,702.96,1903.32,22,1,0,0,1,0
36.56,1982.92,2483.04,10,0,2,0,0,0
9.88,1969.55,1283.08,17,2,1,0,0,0
176.47,720.34,1923.36,5,2,3,1,0,0
6.01,97.56,2860.72,0,6,2,1,0,1
25.84,1438.92,2518.87,22,5,3,0,1,0
66.95,974.41,1278.0,6,5,3,1,1,0
60.96,271.46,1934.15,11,1,1,0,0,0
27.47,1445.44,531.21,19,4,5,0,0,0
21.27,93.31,1681.57,3,0,1,0,0,0
25.34,1767.03,2943.98,9,0,1,0,1,0
15.35,301.27,1554.95,20,2,1,0,0,1
11.49,274.84,2782.91,1,0,2,1,0,0
32.99,392.58,1222.0,8,1,0,1,0,0
15.64,1936.57,2996.53,9,3,1,1,0,1
16.95,1406.36,1737.66,19,5,3,1,0,1
53.47,1658.2,126.81,10,2,2,0,0,0
172.95,974.24,1760.26,13,5,2,0,0,0
46.27,725.53,823.72,2,5,2,0,0,0
4.01,480.63,97.44,0,5,3,0,1,0
3.93,970.42,2462.56,6,3,2,1,1,1
151.23,1259.37,827.19,3,0,0,0,1,1
17.64,1284.87,2389.65,6,4,2,0,0,0
4.83,526.5,864.65,15,5,5,0,1,0
45.7,1943.52,582.98,9,1,4,1,0,0
48.86,396.68,2921.81,14,5,3,0,1,1
52.28,1983.93,1084.94,15,5,2,0,0,0
15.56,55.12,1804.13,5,0,1,0,1,1
0.76,968.2,1829.94,3,6,1,1,1,1
167.64,841.04,1681.42,3,1,0,1,0,0
14.44,918.2,2744.09,23,0,2,0,1,0
56.35,1201.97,2023.32,22,5,2,1,1,1
61.32,938.14,1211.2,3,6,2,1,1,1
47.08,882.63,2587.14,21,0,1,0,1,0
18.76,1486.88,543.19,21,0,2,1,0,0
15.81,1390.7,1632.71,16,2,2,1,0,1
45.52,1713.73,2851.65,12,3,1,0,0,0
100.53,607.95,1876.19,1,6,4,0,0,0
146.62,1369.58,2450.91,19,4,4,1,0,1
5.6,1180.14,1960.68,5,6,1,0,1,0
8.41,754.19,2518.11,21,3,4,1,0,1
144.78,1122.03,2833.46,0,3,3,0,0,0
66.69,701.12,818.77,7,1,0,1,0,0
107.28,399.55,508.98,17,2,0,0,0,0
11.32,446.78,1451.97,20,2,6,1,0,1
44.29,264.26,2105.59,3,0,3,1,0,1
60.39,1429.7,681.57,4,3,1,1,1,1
56.99,1381.84,12.3,4,6,2,1,1,1
26.23,1927.94,1028.81,14,4,4,1,0,0
0.78,1462.84,2906.58,9,1,2,1,0,0
43.72,157.29,2084.9,7,6,5,1,0,0
14.59,1784.24,1203.98,6,2,1,1,1,0
29.91,1756.63,577.73,11,0,4,0,0,0
158.01,1050.22,1068.27,10,4,0,1,1,0
25.46,1201.33,509.52,12,3,2,0,1,0
91.57,2043.97,318.92,14,6,2,0,0,0
10.45,1079.74,2720.23,16,4,1,1,1,0
55.81,1867.4,2992.95,21,2,1,0,1,0
188.63,363.88,492.34,21,1,2,0,0,0
5.37,395.56,163.57,17,6,2,0,1,0
0.42,887.52,989.19,7,3,3,0,1,1
28.42,1202.09,1384.98,5,1,0,0,0,0
4.86,1639.15,614.46,10,5,2,0,0,0
68.99,2045.63,904.27,8,4,1,1,1,0
122.99,906.8,602.61,4,4,1,1,0,0
28.46,132.82,2322.78,6,0,4,0,0,0
14.97,1619.3,2137.73,21,3,0,1,0,0
28.49,1241.21,1904.85,14,4,5,0,0,0
64.27,469.37,1161.65,20,2,0,0,1,0
0.45,995.16,2727.12,21,5,1,0,0,0
44.51,1531.71,2908.6,3,2,5,1,0,0
47.5,1590.62,520.92,18,1,6,1,0,0
50.76,1055.0,669.04,12,5,2,1,0,0
13.86,631.24,1576.89,0,5,2,0,1,0
62.6,2010.35,273.75,0,2,4,1,1,0
4.79,1334.88,1309.35,21,4,3,1,1,1
11.11,833.5,1745.37,13,2,2,0,1,0
104.97,673.09,1566.22,8,3,5,1,1,1
67.11,1532.0,992.73,23,1,0,1,0,1
0.69,492.64,1627.34,11,6,3,1,1,0
14.28,365.98,2876.4,17,5,2,1,0,0
12.07,1076.44,618.05,8,3,1,0,1,0
15.79,602.86,1964.49,7,4,3,0,0,0
14.22,1275.74,130.19,13,4,3,0,1,1
3.23,247.93,199.25,8,2,2,0,0,0
30.71,1344.04,1655.48,19,0,0,0,1,1
65.98,639.74,314.82,1,5,3,0,0,0
46.66,57.14,67.04,0,5,1,1,1,0
55.87,318.47,514.54,12,0,2,0,0,1
4.23,1872.12,1694.55,9,4,3,0,1,0
151.3,1887.34,2110.02,7,4,0,1,0,0
91.16,566.04,607.44,6,6,1,1,0,0
81.76,1640.72,2004.78,23,6,2,0,1,0
86.58,1307.64,547.43,11,5,1,1,0,1
134.94,2077.04,1840.37,16,6,1,1,1,1
39.29,792.77,1235.88,11,6,3,0,0,0
11.17,1377.28,1961.4,15,1,4,1,0,1
47.96,184.4,2985.16,9,5,3,1,1,0
67.91,866.44,2813.45,11,4,2,0,0,0
66.95,1994.95,12.85,10,4,2,0,0,0
36.85,1119.42,2656.32,13,6,6,1,0,0
3.55,586.43,199.47,21,1,3,1,1,1
23.19,272.53,2859.14,19,6,0,0,1,0
126.77,1536.79,845.48,12,6,3,0,0,1
43.91,1337.17,1146.1,1,3,2,1,1,0
38.65,792.79,274.91,19,3,1,1,1,1
15.66,1918.03,336.82,6,1,3,0,1,0
22.98,77.16,2180.22,0,1,1,0,0,0
112.85,727.26,2833.0,2,3,4,0,1,0
54.9,1897.83,1832.25,19,3,2,1,0,0
77.41,726.07,2147.55,11,3,1,0,1,0
30.29,542.27,2285.91,4,3,3,0,0,0
49.75,1122.85,788.44,11,5,1,0,0,0
14.28,1663.65,135.69,2,5,1,1,0,0
61.12,276.38,5.62,19,6,1,1,0,1
27.9,1914.51,1051.95,4,2,3,1,1,0
29.22,1621.42,724.39,0,6,1,0,1,0
52.39,423.08,186.95,15,1,1,0,1,1
137.66,1564.56,538.58,8,0,0,0,1,0
3.31,779.38,373.5,9,2,2,0,1,0
87.08,897.65,2744.64,9,0,1,1,0,0
17.29,1586.04,420.8,12,0,3,1,0,0
29.34,1955.28,1612.95,15,4,2,0,1,0
1.11,263.16,1779.32,19,1,1,0,1,0
17.91,864.96,1630.47,3,5,3,0,1,1
34.92,1001.99,297.17,13,2,1,0,0,0
2.89,761.75,956.4,16,6,1,0,0,0
33.77,766.52,153.81,4,1,2,1,0,0
130.94,244.95,1187.01,12,3,2,0,1,0
5.57,1379.79,565.8,2,1,1,1,0,0
72.29,950.36,1684.9,4,0,2,1,1,1
26.35,423.99,2078.43,15,5,1,0,1,1
53.24,1687.15,1596.36,18,3,1,1,0,1
15.07,1622.17,1302.71,18,1,1,1,1,0
8.69,986.61,1162.0,16,1,2,0,1,0
8.75,612.67,2525.08,17,5,1,0,0,0
3.65,1283.45,658.1,17,0,0,0,0,0
10.27,593.69,2202.66,22,6,2,0,1,0
54.56,534.22,2272.45,7,3,3,1,1,1
106.72,1570.44,1257.6,17,0,2,0,1,0
84.13,174.38,891.9,8,5,4,1,1,0
57.78,256.37,1411.62,18,1,0,1,1,0
5.85,29.36,279.64,9,6,1,1,1,0
17.07,331.43,137.79,1,2,0,0,1,1
18.54,165.83,334.81,16,2,1,1,1,0
14.38,2006.03,561.44,23,4,3,1,1,1
36.18,620.91,1512.53,12,2,3,0,0,0
38.35,345.39,2547.41,10,5,2,1,1,0
22.07,511.65,706.93,15,5,1,1,0,1
21.83,1894.72,2805.49,19,5,1,0,1,0
88.17,1133.29,2864.72,6,3,1,1,0,0
77.86,813.85,2876.71,2,4,4,1,0,0
18.39,1766.44,2512.69,15,3,2,1,1,0
122.55,918.58,1091.48,18,6,3,0,0,0
152.68,829.35,218.05,19,2,0,1,0,1
19.78,442.27,1706.46,15,6,1,0,0,0
21.88,783.7,1676.04,1,2,0,0,0,0
35.22,675.42,2549.93,13,1,1,0,1,0
141.61,1499.44,2987.97,19,3,3,1,0,1
104.5,690.77,1524.47,9,0,2,1,1,0
5.41,1164.04,1035.61,18,6,3,1,0,1
24.94,166.07,557.71,23,1,5,1,0,0
40.3,430.97,14.4,10,3,3,0,1,1
34.97,855.71,1527.34,17,5,0,1,0,1
10.78,1885.31,1666.56,10,4,2,1,1,1
97.88,858.61,2474.82,8,6,4,0,1,0
56.5,1388.01,1513.73,18,3,1,1,1,0
90.98,608.6,2749.41,19,4,1,0,0,0
97.87,360.67,1884.25,9,6,1,0,0,0
68.99,195.48,2521.01,2,4,3,0,1,0
28.92,646.69,444.91,2,6,0,0,1,0
47.15,370.9,2566.01,23,2,5,1,0,1
8.74,365.02,2025.43,7,0,1,0,0,0
55.99,1579.9,510.7,5,6,2,0,1,0
9.88,51.4,569.29,19,3,1,1,0,0
59.2,1179.24,2779.5,0,0,1,0,1,1
13.04,778.17,96.65,19,4,2,0,0,0
6.25,1024.28,1387.6,23,2,2,1,1,1
9.03,1139.06,940.43,5,6,1,0,0,0
0.1,633.7,1995.23,1,0,2,1,0,0
63.42,660.69,2518.89,18,1,1,1,0,0
65.91,1535.38,1081.13,6,4,1,0,0,0
36.17,1780.01,1280.71,10,1,2,1,1,0
8.8,402.04,2945.75,10,5,1,0,0,0
4.36,208.62,2351.75,3,0,4,1,1,1
0.97,1797.58,2691.61,19,0,1,1,1,0
9.06,715.35,1316.29,15,0,1,0,1,1
110.75,1217.87,702.23,4,5,2,0,0,0
13.82,739.31,1235.59,23,3,1,1,1,1
21.87,282.22,2148.28,6,4,1,0,1,0
5.57,1188.34,328.29,15,4,3,0,1,1
12.57,1067.6,811.41,14,6,1,0,1,0
36.62,450.58,139.91,4,6,2,1,1,0
46.79,956.01,1297.04,0,6,3,0,0,0
14.08,1610.01,2482.34,19,4,2,1,0,0
2.97,1187.92,73.99,21,3,0,1,0,1
24.8,227.67,2025.97,21,0,1,1,0,1
13.34,1113.9,2797.49,8,0,3,0,0,0
12.39,1420.84,710.78,20,5,2,0,0,0
160.77,1748.25,2080.9,4,1,2,0,1,0
47.89,1309.83,2925.31,21,3,2,0,1,1
40.7,354.49,2886.83,5,2,3,0,1,0
26.87,1450.11,704.79,2,3,0,0,0,0
28.01,1385.92,300.99,5,5,3,1,1,0
38.92,97.53,444.85,7,1,4,1,1,1
59.61,888.99,2106.11,5,1,2,0,0,0
60.56,733.13,2177.28,15,6,4,1,0,0
9.42,1351.55,2022.71,15,6,1,1,0,0
34.67,474.78,1008.24,20,1,2,1,0,0
26.55,1212.39,509.33,2,0,2,0,0,0
102.21,1929.49,1742.28,16,2,2,1,1,1
49.9,1647.53,1451.04,20,1,2,1,1,1
38.02,1881.72,2186.5,5,4,3,1,0,0
6.13,1963.36,1324.08,5,0,1,0,0,0
46.52,77.75,1015.92,21,2,1,1,0,0
6.23,1255.49,880.44,18,4,4,0,0,0
20.56,852.11,634.41,19,2,0,0,0,0
7.71,1728.82,797.24,14,5,3,0,1,0
58.89,570.0,284.49,18,2,4,0,1,0
11.55,1973.8,1040.57,1,4,4,1,0,0
24.87,1256.15,109.71,7,3,1,1,0,0
113.01,1702.15,559.24,6,2,3,1,0,0
11.43,191.77,2240.31,7,3,2,1,0,0
35.44,410.52,976.41,12,2,2,1,1,1
27.17,1546.39,2004.71,21,5,3,1,0,1
0.91,54.66,2150.65,14,4,1,1,0,0
78.69,1714.28,1743.56,11,2,5,1,0,0
3.58,41.34,2876.09,14,1,1,0,1,0
32.15,1349.82,64.32,13,5,6,0,1,1
41.13,777.67,2215.96,6,1,2,1,0,0
49.5,1276.37,2876.36,16,5,0,0,0,0
58.34,1453.44,2586.82,4,5,3,0,1,0
14.6,706.13,503.68,19,6,4,0,0,0
0.5,225.35,980.46,9,2,3,1,1,1
64.27,212.87,517.36,18,4,3,0,0,0
38.36,1220.34,1803.93,17,6,3,0,1,0
90.43,1136.53,2136.56,23,4,3,1,1,0
86.13,1573.11,951.22,9,0,0,1,0,0
92.68,1117.05,1618.52,1,4,1,1,0,0
33.19,883.86,2072.76,5,3,3,0,1,0
20.3,822.49,1264.02,2,2,3,0,0,0
78.4,141.03,2562.05,18,1,0,1,0,0
30.01,707.77,2314.65,4,4,2,1,0,0
10.13,1962.41,194.0,6,1,2,1,0,1
96.54,1844.92,1863.38,6,0,0,1,1,1
107.09,772.55,705.98,9,2,4,1,1,1
31.4,1211.11,1672.55,0,4,3,0,1,1
3.94,1700.06,2870.67,10,6,3,1,0,0
24.54,912.68,2637.19,22,1,1,0,0,0
81.36,127.1,1213.55,6,6,2,1,0,0
116.02,274.3,874.54,5,5,1,0,0,0
11.37,1037.05,703.22,5,6,1,0,1,0
3.47,1942.65,1597.54,12,4,4,1,0,0
104.92,1494.41,342.75,15,0,0,0,1,0
24.67,175.79,1647.83,12,6,3,0,0,0
39.02,425.85,4.0,1,5,2,1,1,1
172.2,1717.13,971.55,18,1,3,0,0,0
3.44,1687.91,659.8,18,1,3,0,1,0
52.25,1291.46,2913.66,18,2,2,0,0,0
3.85,1296.25,2181.73,17,6,3,1,1,1
23.54,89.93,1048.96,5,6,0,1,0,0
81.43,1740.21,278.54,1,2,2,0,0,0
28.41,1607.08,1550.4,18,1,1,0,0,1
293.59,819.07,640.34,5,5,2,1,0,0
40.94,1461.21,1609.29,19,6,1,1,1,1
19.37,456.93,2506.09,22,2,1,0,1,1
12.43,102.69,1847.38,21,1,1,0,1,0
21.58,431.84,1901.37,14,5,4,0,0,0
23.3,388.77,1623.09,5,3,1,1,0,1
3.56,685.68,2781.8,2,4,2,0,0,1
23.07,865.78,2795.71,10,6,3,0,0,0
31.2,1053.19,1538.17,7,3,0,0,1,0
64.14,1022.88,917.28,21,3,1,1,1,1
53.46,602.1,1378.76,17,4,1,0,1,0
61.68,129.73,559.67,16,1,0,0,1,1
0.42,1214.57,1909.03,18,1,1,0,1,0
12.27,809.8,1500.28,18,2,4,1,0,0
54.19,658.55,309.9,23,0,2,0,1,1
33.08,1768.29,592.94,20,1,2,0,1,0
